PROV1;Kanaud;Kanaud;Kanaud;;Kanaud;;;;;;;;;x
PROV2;Sar;Sar;Sar;;Sar;;;;;;;;;x
PROV3;Bijaim;Bijaim;Bijaim;;Bijaim;;;;;;;;;x
PROV4;Kamara;Kamara;Kamara;;Kamara;;;;;;;;;x
PROV5;Tibokal;Tibokal;Tibokal;;Tibokal;;;;;;;;;x
PROV6;Kodeter;Kodeter;Kodeter;;Kodeter;;;;;;;;;x
PROV7;Tamuti;Tamuti;Tamuti;;Tamuti;;;;;;;;;x
PROV8;Torazzaq;Torazzaq;Torazzaq;;Torazzaq;;;;;;;;;x
PROV9;Wanila;Wanila;Wanila;;Wanila;;;;;;;;;x
PROV10;Lint;Lint;Lint;;Lint;;;;;;;;;x
PROV11;Noguigi;Noguigi;Noguigi;;Noguigi;;;;;;;;;x
PROV12;Tomew;Tomew;Tomew;;Tomew;;;;;;;;;x
PROV13;Seetega;Seetega;Seetega;;Seetega;;;;;;;;;x
PROV14;Namm;Namm;Namm;;Namm;;;;;;;;;x
PROV15;Larais;Larais;Larais;;Larais;;;;;;;;;x
PROV16;Kuin;Kuin;Kuin;;Kuin;;;;;;;;;x
PROV17;Toda;Toda;Toda;;Toda;;;;;;;;;x
PROV18;Lermaham;Lermaham;Lermaham;;Lermaham;;;;;;;;;x
PROV19;Baseek;Baseek;Baseek;;Baseek;;;;;;;;;x
PROV20;Kabdoras;Kabdoras;Kabdoras;;Kabdoras;;;;;;;;;x
PROV21;Kantay;Kantay;Kantay;;Kantay;;;;;;;;;x
PROV22;Lolakrim;Lolakrim;Lolakrim;;Lolakrim;;;;;;;;;x
PROV23;Korawfiq;Korawfiq;Korawfiq;;Korawfiq;;;;;;;;;x
PROV24;Kareer;Kareer;Kareer;;Kareer;;;;;;;;;x
PROV25;Ennanca;Ennanca;Ennanca;;Ennanca;;;;;;;;;x
PROV26;Teonie;Teonie;Teonie;;Teonie;;;;;;;;;x
PROV27;Tonaham;Tonaham;Tonaham;;Tonaham;;;;;;;;;x
PROV28;Qyasema;Qyasema;Qyasema;;Qyasema;;;;;;;;;x
PROV29;Wanuko;Wanuko;Wanuko;;Wanuko;;;;;;;;;x
PROV30;Upper Alba;Upper Alba;Upper Alba;;Upper Alba;;;;;;;;;x
PROV31;Qenaran;Qenaran;Qenaran;;Qenaran;;;;;;;;;x
PROV32;Tadinat;Tadinat;Tadinat;;Tadinat;;;;;;;;;x
PROV33;Raladan;Raladan;Raladan;;Raladan;;;;;;;;;x
PROV34;Bevan;Bevan;Bevan;;Bevan;;;;;;;;;x
PROV35;Kya;Kya;Kya;;Kya;;;;;;;;;x
PROV36;Quradan;Quradan;Quradan;;Quradan;;;;;;;;;x
PROV37;Tucita;Tucita;Tucita;;Tucita;;;;;;;;;x
PROV38;Edhamohn;Edhamohn;Edhamohn;;Edhamohn;;;;;;;;;x
PROV39;Tegoger;Tegoger;Tegoger;;Tegoger;;;;;;;;;x
PROV40;Ryoa;Ryoa;Ryoa;;Ryoa;;;;;;;;;x
PROV41;Ader-Ura;Ader-Ura;Ader-Ura;;Ader-Ura;;;;;;;;;x
PROV42;Savam;Savam;Savam;;Savam;;;;;;;;;x
PROV43;Qyaa;Qyaa;Qyaa;;Qyaa;;;;;;;;;x
PROV44;Bibirai;Bibirai;Bibirai;;Bibirai;;;;;;;;;x
PROV45;Rucius;Rucius;Rucius;;Rucius;;;;;;;;;x
PROV46;Tenina;Tenina;Tenina;;Tenina;;;;;;;;;x
PROV47;Akamud;Akamud;Akamud;;Akamud;;;;;;;;;x
PROV48;Samuko;Samuko;Samuko;;Samuko;;;;;;;;;x
PROV49;Relam;Relam;Relam;;Relam;;;;;;;;;x
PROV50;Akojema;Akojema;Akojema;;Akojema;;;;;;;;;x
PROV51;Amucath;Amucath;Amucath;;Amucath;;;;;;;;;x
PROV52;Noche;Noche;Noche;;Noche;;;;;;;;;x
PROV53;Agevaani;Agevaani;Agevaani;;Agevaani;;;;;;;;;x
PROV54;Ekloger;Ekloger;Ekloger;;Ekloger;;;;;;;;;x
PROV55;Bireodat;Bireodat;Bireodat;;Bireodat;;;;;;;;;x
PROV56;Karuin;Karuin;Karuin;;Karuin;;;;;;;;;x
PROV57;Noanius;Noanius;Noanius;;Noanius;;;;;;;;;x
PROV58;Karahar;Karahar;Karahar;;Karahar;;;;;;;;;x
PROV59;Qevassa;Qevassa;Qevassa;;Qevassa;;;;;;;;;x
PROV60;Camelot;Nukipac;Nukipac;;Nukipac;;;;;;;;;x
PROV61;Neneram;Neneram;Neneram;;Neneram;;;;;;;;;x
PROV62;Rarolon;Rarolon;Rarolon;;Rarolon;;;;;;;;;x
PROV63;Kalihan;Kalihan;Kalihan;;Kalihan;;;;;;;;;x
PROV64;Lajory;Lajory;Lajory;;Lajory;;;;;;;;;x
PROV65;Sasirai;Sasirai;Sasirai;;Sasirai;;;;;;;;;x
PROV66;Kamoger;Kamoger;Kamoger;;Kamoger;;;;;;;;;x
PROV67;Deinory;Deinory;Deinory;;Deinory;;;;;;;;;x
PROV68;Sanonne;Sanonne;Sanonne;;Sanonne;;;;;;;;;x
PROV69;Qedideva;Qedideva;Qedideva;;Qedideva;;;;;;;;;x
PROV70;Togyuk;Togyuk;Togyuk;;Togyuk;;;;;;;;;x
PROV71;Wabdurna;Wabdurna;Wabdurna;;Wabdurna;;;;;;;;;x
PROV72;Lakoka;Lakoka;Lakoka;;Lakoka;;;;;;;;;x
PROV73;Doyan;Doyan;Doyan;;Doyan;;;;;;;;;x
PROV74;Bajunno;Bajunno;Bajunno;;Bajunno;;;;;;;;;x
PROV75;Latheek;Latheek;Latheek;;Latheek;;;;;;;;;x
PROV76;Taa;Taa;Taa;;Taa;;;;;;;;;x
PROV77;Nodoja;Nodoja;Nodoja;;Nodoja;;;;;;;;;x
PROV78;Tojasia;Tojasia;Tojasia;;Tojasia;;;;;;;;;x
PROV79;Tonyula;Tonyula;Tonyula;;Tonyula;;;;;;;;;x
PROV80;Ameludan;Ameludan;Ameludan;;Ameludan;;;;;;;;;x
PROV81;Katasa;Katasa;Katasa;;Katasa;;;;;;;;;x
PROV82;Binast;Binast;Binast;;Binast;;;;;;;;;x
PROV83;Kotama;Kotama;Kotama;;Kotama;;;;;;;;;x
PROV84;Damiek;Damiek;Damiek;;Damiek;;;;;;;;;x
PROV85;Wyefalo;Wyefalo;Wyefalo;;Wyefalo;;;;;;;;;x
